id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KISS1	1	0.26882	0.26846	0.570848	236	0	-0.99558	0.73118	0.7311	0.767594	1389	0	-0.99558
CITED1	1	0.26882	0.26846	0.570848	237	0	-0.99558	0.73118	0.7311	0.767594	1394	0	-0.99558
NR4A2	1	0.26882	0.26846	0.570848	238	0	-0.99558	0.73118	0.7311	0.767594	1415	0	-0.99558
EPHA4	1	0.26882	0.26846	0.570848	239	0	-0.99558	0.73118	0.7311	0.767594	1412	0	-0.99558
ATP8A1	1	0.26882	0.26846	0.570848	240	0	-0.99558	0.73118	0.7311	0.767594	1393	0	-0.99558
NUBP2	1	0.26882	0.26846	0.570848	241	0	-0.99558	0.73118	0.7311	0.767594	1414	0	-0.99558
GALNT5	1	0.26882	0.26846	0.570848	242	0	-0.99558	0.73118	0.7311	0.767594	1367	0	-0.99558
CLCC1	1	0.26882	0.26846	0.570848	243	0	-0.99558	0.73118	0.7311	0.767594	1368	0	-0.99558
LTBP3	1	0.26882	0.26846	0.570848	244	0	-0.99558	0.73118	0.7311	0.767594	1369	0	-0.99558
RUSC1	1	0.26882	0.26846	0.570848	245	0	-0.99558	0.73118	0.7311	0.767594	1370	0	-0.99558
ALG3	1	0.26882	0.26846	0.570848	246	0	-0.99558	0.73118	0.7311	0.767594	1355	0	-0.99558
FBXO11	1	0.26882	0.26846	0.570848	247	0	-0.99558	0.73118	0.7311	0.767594	1356	0	-0.99558
ESRRB	1	0.26882	0.26846	0.570848	248	0	-0.99558	0.73118	0.7311	0.767594	1357	0	-0.99558
PAK2	1	0.26882	0.26846	0.570848	249	0	-0.99558	0.73118	0.7311	0.767594	1358	0	-0.99558
CYP3A4	1	0.26882	0.26846	0.570848	250	0	-0.99558	0.73118	0.7311	0.767594	1364	0	-0.99558
BAZ2B	1	0.26882	0.26846	0.570848	251	0	-0.99558	0.73118	0.7311	0.767594	1408	0	-0.99558
C1orf130	1	0.26882	0.26846	0.570848	252	0	-0.99558	0.73118	0.7311	0.767594	1409	0	-0.99558
CLRN2	1	0.26882	0.26846	0.570848	253	0	-0.99558	0.73118	0.7311	0.767594	1410	0	-0.99558
COL27A1	1	0.26882	0.26846	0.570848	254	0	-0.99558	0.73118	0.7311	0.767594	1411	0	-0.99558
ZNF132	1	0.26882	0.26846	0.570848	255	0	-0.99558	0.73118	0.7311	0.767594	1366	0	-0.99558
TBX5	1	0.26882	0.26846	0.570848	256	0	-0.99558	0.73118	0.7311	0.767594	1363	0	-0.99558
CD164	1	0.26882	0.26846	0.570848	257	0	-0.99558	0.73118	0.7311	0.767594	1387	0	-0.99558
CCL26	1	0.26882	0.26846	0.570848	258	0	-0.99558	0.73118	0.7311	0.767594	1365	0	-0.99558
KLHL18	1	0.26882	0.26846	0.570848	259	0	-0.99558	0.73118	0.7311	0.767594	2243	0	-0.99558
TCTN1	1	0.26882	0.26846	0.570848	260	0	-0.99558	0.73118	0.7311	0.767594	2225	0	-0.99558
RGS3	1	0.26882	0.26846	0.570848	261	0	-0.99558	0.73118	0.7311	0.767594	2235	0	-0.99558
RNF165	1	0.26882	0.26846	0.570848	262	0	-0.99558	0.73118	0.7311	0.767594	2242	0	-0.99558
PELP1	1	0.26882	0.26846	0.570848	263	0	-0.99558	0.73118	0.7311	0.767594	2155	0	-0.99558
IRF1	1	0.26882	0.26846	0.570848	264	0	-0.99558	0.73118	0.7311	0.767594	2153	0	-0.99558
NELF	1	0.26882	0.26846	0.570848	265	0	-0.99558	0.73118	0.7311	0.767594	2148	0	-0.99558
ABHD14B	1	0.26882	0.26846	0.570848	266	0	-0.99558	0.73118	0.7311	0.767594	2142	0	-0.99558
RAB9B	1	0.26882	0.26846	0.570848	267	0	-0.99558	0.73118	0.7311	0.767594	2193	0	-0.99558
ZMIZ2	1	0.26882	0.26846	0.570848	268	0	-0.99558	0.73118	0.7311	0.767594	2023	0	-0.99558
PJA1	1	0.26882	0.26846	0.570848	269	0	-0.99558	0.73118	0.7311	0.767594	2031	0	-0.99558
TRIM52	1	0.26882	0.26846	0.570848	270	0	-0.99558	0.73118	0.7311	0.767594	2110	0	-0.99558
RRNAD1	1	0.26882	0.26846	0.570848	271	0	-0.99558	0.73118	0.7311	0.767594	2107	0	-0.99558
GGCX	1	0.26882	0.26846	0.570848	272	0	-0.99558	0.73118	0.7311	0.767594	2065	0	-0.99558
CLPTM1	1	0.26882	0.26846	0.570848	273	0	-0.99558	0.73118	0.7311	0.767594	2040	0	-0.99558
TNPO3	1	0.26882	0.26846	0.570848	274	0	-0.99558	0.73118	0.7311	0.767594	2036	0	-0.99558
CACNG5	1	0.26882	0.26846	0.570848	275	0	-0.99558	0.73118	0.7311	0.767594	2052	0	-0.99558
CD3D	1	0.26882	0.26846	0.570848	276	0	-0.99558	0.73118	0.7311	0.767594	1403	0	-0.99558
B4GALT6	1	0.26882	0.26846	0.570848	277	0	-0.99558	0.73118	0.7311	0.767594	1400	0	-0.99558
ERRFI1	1	0.26882	0.26846	0.570848	278	0	-0.99558	0.73118	0.7311	0.767594	1397	0	-0.99558
CSRP3	1	0.26882	0.26846	0.570848	279	0	-0.99558	0.73118	0.7311	0.767594	1402	0	-0.99558
GPT2	1	0.26882	0.26846	0.570848	280	0	-0.99558	0.73118	0.7311	0.767594	1391	0	-0.99558
FOLR1	1	0.26882	0.26846	0.570848	281	0	-0.99558	0.73118	0.7311	0.767594	1388	0	-0.99558
FTH1	1	0.26882	0.26846	0.570848	282	0	-0.99558	0.73118	0.7311	0.767594	1401	0	-0.99558
IL1F10	1	0.26882	0.26846	0.570848	283	0	-0.99558	0.73118	0.7311	0.767594	1390	0	-0.99558
TOM1	1	0.26882	0.26846	0.570848	284	0	-0.99558	0.73118	0.7311	0.767594	1396	0	-0.99558
LAT	1	0.26882	0.26846	0.570848	285	0	-0.99558	0.73118	0.7311	0.767594	2176	0	-0.99558
KIAA0430	1	0.26882	0.26846	0.570848	286	0	-0.99558	0.73118	0.7311	0.767594	2177	0	-0.99558
VIL1	1	0.26882	0.26846	0.570848	287	0	-0.99558	0.73118	0.7311	0.767594	2128	0	-0.99558
ADAM12	1	0.26882	0.26846	0.570848	288	0	-0.99558	0.73118	0.7311	0.767594	2129	0	-0.99558
HIST1H2BC	1	0.26882	0.26846	0.570848	289	0	-0.99558	0.73118	0.7311	0.767594	1398	0	-0.99558
APOL3	1	0.26882	0.26846	0.570848	290	0	-0.99558	0.73118	0.7311	0.767594	1399	0	-0.99558
ACACB	1	0.26882	0.26846	0.570848	291	0	-0.99558	0.73118	0.7311	0.767594	2169	0	-0.99558
ASTN2	1	0.26882	0.26846	0.570848	292	0	-0.99558	0.73118	0.7311	0.767594	1746	0	-0.99558
PCDHB8	1	0.26882	0.26846	0.570848	293	0	-0.99558	0.73118	0.7311	0.767594	1472	0	-0.99558
ZNF469	1	0.26882	0.26846	0.570848	294	0	-0.99558	0.73118	0.7311	0.767594	1469	0	-0.99558
MXD1	1	0.26882	0.26846	0.570848	295	0	-0.99558	0.73118	0.7311	0.767594	1482	0	-0.99558
WBP2	1	0.26882	0.26846	0.570848	296	0	-0.99558	0.73118	0.7311	0.767594	1471	0	-0.99558
UQCRC2	1	0.26882	0.26846	0.570848	297	0	-0.99558	0.73118	0.7311	0.767594	1476	0	-0.99558
SP100	1	0.26882	0.26846	0.570848	298	0	-0.99558	0.73118	0.7311	0.767594	1473	0	-0.99558
FAM73A	1	0.26882	0.26846	0.570848	299	0	-0.99558	0.73118	0.7311	0.767594	1470	0	-0.99558
LPL	1	0.26882	0.26846	0.570848	300	0	-0.99558	0.73118	0.7311	0.767594	1475	0	-0.99558
COX7A2L	1	0.26882	0.26846	0.570848	301	0	-0.99558	0.73118	0.7311	0.767594	1481	0	-0.99558
IKZF3	1	0.26882	0.26846	0.570848	302	0	-0.99558	0.73118	0.7311	0.767594	1479	0	-0.99558
SGCA	1	0.26882	0.26846	0.570848	303	0	-0.99558	0.73118	0.7311	0.767594	1480	0	-0.99558
RCSD1	1	0.26882	0.26846	0.570848	304	0	-0.99558	0.73118	0.7311	0.767594	1457	0	-0.99558
ANKRD33	1	0.26882	0.26846	0.570848	305	0	-0.99558	0.73118	0.7311	0.767594	1458	0	-0.99558
AIM1	1	0.26882	0.26846	0.570848	306	0	-0.99558	0.73118	0.7311	0.767594	1483	0	-0.99558
NUBPL	1	0.26882	0.26846	0.570848	307	0	-0.99558	0.73118	0.7311	0.767594	1484	0	-0.99558
NCS1	1	0.26882	0.26846	0.570848	308	0	-0.99558	0.73118	0.7311	0.767594	1477	0	-0.99558
MMP24	1	0.26882	0.26846	0.570848	309	0	-0.99558	0.73118	0.7311	0.767594	1478	0	-0.99558
MECP2	1	0.26882	0.26846	0.570848	310	0	-0.99558	0.73118	0.7311	0.767594	1423	0	-0.99558
LDHD	1	0.26882	0.26846	0.570848	311	0	-0.99558	0.73118	0.7311	0.767594	1420	0	-0.99558
CCDC121	1	0.26882	0.26846	0.570848	312	0	-0.99558	0.73118	0.7311	0.767594	1433	0	-0.99558
TTC21A	1	0.26882	0.26846	0.570848	313	0	-0.99558	0.73118	0.7311	0.767594	1422	0	-0.99558
COL14A1	1	0.26882	0.26846	0.570848	314	0	-0.99558	0.73118	0.7311	0.767594	1427	0	-0.99558
SGCB	1	0.26882	0.26846	0.570848	315	0	-0.99558	0.73118	0.7311	0.767594	1424	0	-0.99558
CAPSL	1	0.26882	0.26846	0.570848	316	0	-0.99558	0.73118	0.7311	0.767594	1421	0	-0.99558
WDR16	1	0.26882	0.26846	0.570848	317	0	-0.99558	0.73118	0.7311	0.767594	1426	0	-0.99558
SETD6	1	0.26882	0.26846	0.570848	318	0	-0.99558	0.73118	0.7311	0.767594	1432	0	-0.99558
CTIF	1	0.26882	0.26846	0.570848	319	0	-0.99558	0.73118	0.7311	0.767594	1430	0	-0.99558
RAB6A	1	0.26882	0.26846	0.570848	320	0	-0.99558	0.73118	0.7311	0.767594	1431	0	-0.99558
WBP1	1	0.26882	0.26846	0.570848	321	0	-0.99558	0.73118	0.7311	0.767594	1474	0	-0.99558
MTA1	1	0.26882	0.26846	0.570848	322	0	-0.99558	0.73118	0.7311	0.767594	1452	0	-0.99558
SLC8A2	1	0.26882	0.26846	0.570848	323	0	-0.99558	0.73118	0.7311	0.767594	1434	0	-0.99558
SASS6	1	0.26882	0.26846	0.570848	324	0	-0.99558	0.73118	0.7311	0.767594	1435	0	-0.99558
HNF1B	1	0.26882	0.26846	0.570848	325	0	-0.99558	0.73118	0.7311	0.767594	1428	0	-0.99558
GEMIN8	1	0.26882	0.26846	0.570848	326	0	-0.99558	0.73118	0.7311	0.767594	1429	0	-0.99558
RAB11FIP5	1	0.26882	0.26846	0.570848	327	0	-0.99558	0.73118	0.7311	0.767594	1384	0	-0.99558
DOCK8	1	0.26882	0.26846	0.570848	328	0	-0.99558	0.73118	0.7311	0.767594	1373	0	-0.99558
IL17REL	1	0.26882	0.26846	0.570848	329	0	-0.99558	0.73118	0.7311	0.767594	1386	0	-0.99558
PANK1	1	0.26882	0.26846	0.570848	330	0	-0.99558	0.73118	0.7311	0.767594	1383	0	-0.99558
TLL1	1	0.26882	0.26846	0.570848	331	0	-0.99558	0.73118	0.7311	0.767594	1372	0	-0.99558
SERPINB5	1	0.26882	0.26846	0.570848	332	0	-0.99558	0.73118	0.7311	0.767594	1377	0	-0.99558
PLSCR5	1	0.26882	0.26846	0.570848	333	0	-0.99558	0.73118	0.7311	0.767594	1374	0	-0.99558
MPHOSPH10	1	0.26882	0.26846	0.570848	334	0	-0.99558	0.73118	0.7311	0.767594	1371	0	-0.99558
SEZ6L2	1	0.26882	0.26846	0.570848	335	0	-0.99558	0.73118	0.7311	0.767594	1385	0	-0.99558
TGFBR2	1	0.26882	0.26846	0.570848	336	0	-0.99558	0.73118	0.7311	0.767594	1359	0	-0.99558
FRRS1	1	0.26882	0.26846	0.570848	337	0	-0.99558	0.73118	0.7311	0.767594	1360	0	-0.99558
R3HCC1L	1	0.26882	0.26846	0.570848	338	0	-0.99558	0.73118	0.7311	0.767594	1361	0	-0.99558
NYX	1	0.26882	0.26846	0.570848	339	0	-0.99558	0.73118	0.7311	0.767594	1362	0	-0.99558
TUBB2B	1	0.26882	0.26846	0.570848	340	0	-0.99558	0.73118	0.7311	0.767594	1379	0	-0.99558
NIT2	1	0.26882	0.26846	0.570848	341	0	-0.99558	0.73118	0.7311	0.767594	1380	0	-0.99558
KIF2B	1	0.26882	0.26846	0.570848	342	0	-0.99558	0.73118	0.7311	0.767594	1381	0	-0.99558
ZNF682	1	0.26882	0.26846	0.570848	343	0	-0.99558	0.73118	0.7311	0.767594	1382	0	-0.99558
ADCY5	1	0.26882	0.26846	0.570848	344	0	-0.99558	0.73118	0.7311	0.767594	1455	0	-0.99558
DUT	1	0.26882	0.26846	0.570848	345	0	-0.99558	0.73118	0.7311	0.767594	1456	0	-0.99558
FAXC	1	0.26882	0.26846	0.570848	346	0	-0.99558	0.73118	0.7311	0.767594	1465	0	-0.99558
MMP2	1	0.26882	0.26846	0.570848	347	0	-0.99558	0.73118	0.7311	0.767594	1466	0	-0.99558
NDUFB5	1	0.26882	0.26846	0.570848	348	0	-0.99558	0.73118	0.7311	0.767594	1459	0	-0.99558
CNIH2	1	0.26882	0.26846	0.570848	349	0	-0.99558	0.73118	0.7311	0.767594	1460	0	-0.99558
WDR26	1	0.26882	0.26846	0.570848	350	0	-0.99558	0.73118	0.7311	0.767594	1453	0	-0.99558
DEFB127	1	0.26882	0.26846	0.570848	351	0	-0.99558	0.73118	0.7311	0.767594	1454	0	-0.99558
PANK2	1	0.26882	0.26846	0.570848	352	0	-0.99558	0.73118	0.7311	0.767594	1468	0	-0.99558
SLC15A1	1	0.26882	0.26846	0.570848	353	0	-0.99558	0.73118	0.7311	0.767594	1376	0	-0.99558
BTG4	1	0.26882	0.26846	0.570848	354	0	-0.99558	0.73118	0.7311	0.767594	1463	0	-0.99558
IL18	1	0.26882	0.26846	0.570848	355	0	-0.99558	0.73118	0.7311	0.767594	1378	0	-0.99558
RBBP7	1	0.26882	0.26846	0.570848	356	0	-0.99558	0.73118	0.7311	0.767594	1375	0	-0.99558
CCS	1	0.26882	0.26846	0.570848	357	0	-0.99558	0.73118	0.7311	0.767594	1462	0	-0.99558
OSBPL5	1	0.26882	0.26846	0.570848	358	0	-0.99558	0.73118	0.7311	0.767594	1467	0	-0.99558
ADAM30	1	0.26882	0.26846	0.570848	359	0	-0.99558	0.73118	0.7311	0.767594	1464	0	-0.99558
TCP11L2	1	0.26882	0.26846	0.570848	360	0	-0.99558	0.73118	0.7311	0.767594	1461	0	-0.99558
C12orf23	1	0.26882	0.26846	0.570848	361	0	-0.99558	0.73118	0.7311	0.767594	1498	0	-0.99558
NDUFAF3	1	0.26882	0.26846	0.570848	362	0	-0.99558	0.73118	0.7311	0.767594	1499	0	-0.99558
CUTA	1	0.26882	0.26846	0.570848	363	0	-0.99558	0.73118	0.7311	0.767594	1500	0	-0.99558
TEX9	1	0.26882	0.26846	0.570848	364	0	-0.99558	0.73118	0.7311	0.767594	1501	0	-0.99558
NLRP7	1	0.26882	0.26846	0.570848	365	0	-0.99558	0.73118	0.7311	0.767594	1486	0	-0.99558
SLC35F3	1	0.26882	0.26846	0.570848	366	0	-0.99558	0.73118	0.7311	0.767594	1487	0	-0.99558
COMMD1	1	0.26882	0.26846	0.570848	367	0	-0.99558	0.73118	0.7311	0.767594	1488	0	-0.99558
CXXC4	1	0.26882	0.26846	0.570848	368	0	-0.99558	0.73118	0.7311	0.767594	1489	0	-0.99558
MFNG	1	0.26882	0.26846	0.570848	369	0	-0.99558	0.73118	0.7311	0.767594	1495	0	-0.99558
RERG	1	0.26882	0.26846	0.570848	370	0	-0.99558	0.73118	0.7311	0.767594	1539	0	-0.99558
KRT8	1	0.26882	0.26846	0.570848	371	0	-0.99558	0.73118	0.7311	0.767594	1540	0	-0.99558
SPRR3	1	0.26882	0.26846	0.570848	372	0	-0.99558	0.73118	0.7311	0.767594	1541	0	-0.99558
PCBD1	1	0.26882	0.26846	0.570848	373	0	-0.99558	0.73118	0.7311	0.767594	1542	0	-0.99558
EMCN	1	0.26882	0.26846	0.570848	374	0	-0.99558	0.73118	0.7311	0.767594	1497	0	-0.99558
MAN1A2	1	0.26882	0.26846	0.570848	375	0	-0.99558	0.73118	0.7311	0.767594	1494	0	-0.99558
EPHA10	1	0.26882	0.26846	0.570848	376	0	-0.99558	0.73118	0.7311	0.767594	1518	0	-0.99558
PKM	1	0.26882	0.26846	0.570848	377	0	-0.99558	0.73118	0.7311	0.767594	1496	0	-0.99558
STK17A	1	0.26882	0.26846	0.570848	378	0	-0.99558	0.73118	0.7311	0.767594	1515	0	-0.99558
AMIGO2	1	0.26882	0.26846	0.570848	379	0	-0.99558	0.73118	0.7311	0.767594	1504	0	-0.99558
OTUD7A	1	0.26882	0.26846	0.570848	380	0	-0.99558	0.73118	0.7311	0.767594	1517	0	-0.99558
RAVER2	1	0.26882	0.26846	0.570848	381	0	-0.99558	0.73118	0.7311	0.767594	1514	0	-0.99558
FAIM	1	0.26882	0.26846	0.570848	382	0	-0.99558	0.73118	0.7311	0.767594	1503	0	-0.99558
THEM4	1	0.26882	0.26846	0.570848	383	0	-0.99558	0.73118	0.7311	0.767594	1508	0	-0.99558
LIN9	1	0.26882	0.26846	0.570848	384	0	-0.99558	0.73118	0.7311	0.767594	1505	0	-0.99558
APOF	1	0.26882	0.26846	0.570848	385	0	-0.99558	0.73118	0.7311	0.767594	1502	0	-0.99558
ALG9	1	0.26882	0.26846	0.570848	386	0	-0.99558	0.73118	0.7311	0.767594	1516	0	-0.99558
PLEKHO1	1	0.26882	0.26846	0.570848	387	0	-0.99558	0.73118	0.7311	0.767594	1490	0	-0.99558
KRTAP12-3	1	0.26882	0.26846	0.570848	388	0	-0.99558	0.73118	0.7311	0.767594	1491	0	-0.99558
METTL23	1	0.26882	0.26846	0.570848	389	0	-0.99558	0.73118	0.7311	0.767594	1492	0	-0.99558
KIRREL3	1	0.26882	0.26846	0.570848	390	0	-0.99558	0.73118	0.7311	0.767594	1493	0	-0.99558
OTOA	1	0.26882	0.26846	0.570848	391	0	-0.99558	0.73118	0.7311	0.767594	1510	0	-0.99558
RLBP1	1	0.26882	0.26846	0.570848	392	0	-0.99558	0.73118	0.7311	0.767594	1511	0	-0.99558
GIMAP8	1	0.26882	0.26846	0.570848	393	0	-0.99558	0.73118	0.7311	0.767594	1512	0	-0.99558
RNF6	1	0.26882	0.26846	0.570848	394	0	-0.99558	0.73118	0.7311	0.767594	1513	0	-0.99558
SUSD4	1	0.26882	0.26846	0.570848	395	0	-0.99558	0.73118	0.7311	0.767594	1534	0	-0.99558
UMODL1	1	0.26882	0.26846	0.570848	396	0	-0.99558	0.73118	0.7311	0.767594	1531	0	-0.99558
PRPF39	1	0.26882	0.26846	0.570848	397	0	-0.99558	0.73118	0.7311	0.767594	1528	0	-0.99558
C4orf52	1	0.26882	0.26846	0.570848	398	0	-0.99558	0.73118	0.7311	0.767594	1533	0	-0.99558
ZPLD1	1	0.26882	0.26846	0.570848	399	0	-0.99558	0.73118	0.7311	0.767594	1522	0	-0.99558
ARPC1A	1	0.26882	0.26846	0.570848	400	0	-0.99558	0.73118	0.7311	0.767594	1519	0	-0.99558
CRB1	1	0.26882	0.26846	0.570848	401	0	-0.99558	0.73118	0.7311	0.767594	1532	0	-0.99558
CEP63	1	0.26882	0.26846	0.570848	402	0	-0.99558	0.73118	0.7311	0.767594	1521	0	-0.99558
CPE	1	0.26882	0.26846	0.570848	403	0	-0.99558	0.73118	0.7311	0.767594	1527	0	-0.99558
KAT8	1	0.26882	0.26846	0.570848	404	0	-0.99558	0.73118	0.7311	0.767594	1703	0	-0.99558
MXRA7	1	0.26882	0.26846	0.570848	405	0	-0.99558	0.73118	0.7311	0.767594	1704	0	-0.99558
RNF44	1	0.26882	0.26846	0.570848	406	0	-0.99558	0.73118	0.7311	0.767594	1697	0	-0.99558
RPL36	1	0.26882	0.26846	0.570848	407	0	-0.99558	0.73118	0.7311	0.767594	1698	0	-0.99558
TSHZ2	1	0.26882	0.26846	0.570848	408	0	-0.99558	0.73118	0.7311	0.767594	1529	0	-0.99558
ELF1	1	0.26882	0.26846	0.570848	409	0	-0.99558	0.73118	0.7311	0.767594	1530	0	-0.99558
SLC24A4	1	0.26882	0.26846	0.570848	410	0	-0.99558	0.73118	0.7311	0.767594	1701	0	-0.99558
NUMB	1	0.26882	0.26846	0.570848	411	0	-0.99558	0.73118	0.7311	0.767594	1702	0	-0.99558
DERL1	1	0.26882	0.26846	0.570848	412	0	-0.99558	0.73118	0.7311	0.767594	1547	0	-0.99558
TAAR8	1	0.26882	0.26846	0.570848	413	0	-0.99558	0.73118	0.7311	0.767594	1548	0	-0.99558
CACNA1I	1	0.26882	0.26846	0.570848	414	0	-0.99558	0.73118	0.7311	0.767594	1549	0	-0.99558
NMB	1	0.26882	0.26846	0.570848	415	0	-0.99558	0.73118	0.7311	0.767594	1550	0	-0.99558
UBE3A	1	0.26882	0.26846	0.570848	416	0	-0.99558	0.73118	0.7311	0.767594	1535	0	-0.99558
PIGR	1	0.26882	0.26846	0.570848	417	0	-0.99558	0.73118	0.7311	0.767594	1536	0	-0.99558
KCNQ4	1	0.26882	0.26846	0.570848	418	0	-0.99558	0.73118	0.7311	0.767594	1537	0	-0.99558
STK3	1	0.26882	0.26846	0.570848	419	0	-0.99558	0.73118	0.7311	0.767594	1538	0	-0.99558
OXSM	1	0.26882	0.26846	0.570848	420	0	-0.99558	0.73118	0.7311	0.767594	1544	0	-0.99558
C1orf198	1	0.26882	0.26846	0.570848	421	0	-0.99558	0.73118	0.7311	0.767594	1526	0	-0.99558
HNF4A	1	0.26882	0.26846	0.570848	422	0	-0.99558	0.73118	0.7311	0.767594	1523	0	-0.99558
DYX1C1	1	0.26882	0.26846	0.570848	423	0	-0.99558	0.73118	0.7311	0.767594	1520	0	-0.99558
PDIA2	1	0.26882	0.26846	0.570848	424	0	-0.99558	0.73118	0.7311	0.767594	1525	0	-0.99558
COLEC12	1	0.26882	0.26846	0.570848	425	0	-0.99558	0.73118	0.7311	0.767594	1546	0	-0.99558
TIFA	1	0.26882	0.26846	0.570848	426	0	-0.99558	0.73118	0.7311	0.767594	1543	0	-0.99558
TTC39A	1	0.26882	0.26846	0.570848	427	0	-0.99558	0.73118	0.7311	0.767594	1524	0	-0.99558
CD46	1	0.26882	0.26846	0.570848	428	0	-0.99558	0.73118	0.7311	0.767594	1545	0	-0.99558
ZNF85	1	0.26882	0.26846	0.570848	429	0	-0.99558	0.73118	0.7311	0.767594	1554	0	-0.99558
RNF145	1	0.26882	0.26846	0.570848	430	0	-0.99558	0.73118	0.7311	0.767594	1551	0	-0.99558
OCM2	1	0.26882	0.26846	0.570848	431	0	-0.99558	0.73118	0.7311	0.767594	1564	0	-0.99558
SULT1B1	1	0.26882	0.26846	0.570848	432	0	-0.99558	0.73118	0.7311	0.767594	1553	0	-0.99558
HAAO	1	0.26882	0.26846	0.570848	433	0	-0.99558	0.73118	0.7311	0.767594	1558	0	-0.99558
RNF7	1	0.26882	0.26846	0.570848	434	0	-0.99558	0.73118	0.7311	0.767594	1555	0	-0.99558
NTM	1	0.26882	0.26846	0.570848	435	0	-0.99558	0.73118	0.7311	0.767594	1552	0	-0.99558
COL22A1	1	0.26882	0.26846	0.570848	436	0	-0.99558	0.73118	0.7311	0.767594	1557	0	-0.99558
RBFOX3	1	0.26882	0.26846	0.570848	437	0	-0.99558	0.73118	0.7311	0.767594	1563	0	-0.99558
NRL	1	0.26882	0.26846	0.570848	438	0	-0.99558	0.73118	0.7311	0.767594	1561	0	-0.99558
AIF1L	1	0.26882	0.26846	0.570848	439	0	-0.99558	0.73118	0.7311	0.767594	1562	0	-0.99558
EDNRB	1	0.26882	0.26846	0.570848	440	0	-0.99558	0.73118	0.7311	0.767594	1605	0	-0.99558
SEPP1	1	0.26882	0.26846	0.570848	441	0	-0.99558	0.73118	0.7311	0.767594	1583	0	-0.99558
SERPINA3	1	0.26882	0.26846	0.570848	442	0	-0.99558	0.73118	0.7311	0.767594	1565	0	-0.99558
NDOR1	1	0.26882	0.26846	0.570848	443	0	-0.99558	0.73118	0.7311	0.767594	1566	0	-0.99558
CKLF-CMTM1	1	0.26882	0.26846	0.570848	444	0	-0.99558	0.73118	0.7311	0.767594	1559	0	-0.99558
RNF8	1	0.26882	0.26846	0.570848	445	0	-0.99558	0.73118	0.7311	0.767594	1560	0	-0.99558
OSBP2	1	0.26882	0.26846	0.570848	446	0	-0.99558	0.73118	0.7311	0.767594	1567	0	-0.99558
C4orf37	1	0.26882	0.26846	0.570848	447	0	-0.99558	0.73118	0.7311	0.767594	1568	0	-0.99558
ZNRF3	1	0.26882	0.26846	0.570848	448	0	-0.99558	0.73118	0.7311	0.767594	1569	0	-0.99558
CPS1	1	0.26882	0.26846	0.570848	449	0	-0.99558	0.73118	0.7311	0.767594	1570	0	-0.99558
CHUK	1	0.26882	0.26846	0.570848	450	0	-0.99558	0.73118	0.7311	0.767594	1571	0	-0.99558
SNRPB2	1	0.26882	0.26846	0.570848	451	0	-0.99558	0.73118	0.7311	0.767594	1572	0	-0.99558
ANGPTL6	1	0.26882	0.26846	0.570848	452	0	-0.99558	0.73118	0.7311	0.767594	1573	0	-0.99558
CCDC48	1	0.26882	0.26846	0.570848	453	0	-0.99558	0.73118	0.7311	0.767594	1574	0	-0.99558
FAS	1	0.26882	0.26846	0.570848	454	0	-0.99558	0.73118	0.7311	0.767594	1580	0	-0.99558
NR1H4	1	0.26882	0.26846	0.570848	455	0	-0.99558	0.73118	0.7311	0.767594	1578	0	-0.99558
PPIL4	1	0.26882	0.26846	0.570848	456	0	-0.99558	0.73118	0.7311	0.767594	1575	0	-0.99558
DIO1	1	0.26882	0.26846	0.570848	457	0	-0.99558	0.73118	0.7311	0.767594	1556	0	-0.99558
C11orf49	1	0.26882	0.26846	0.570848	458	0	-0.99558	0.73118	0.7311	0.767594	1577	0	-0.99558
CWF19L1	1	0.26882	0.26846	0.570848	459	0	-0.99558	0.73118	0.7311	0.767594	1582	0	-0.99558
FGD1	1	0.26882	0.26846	0.570848	460	0	-0.99558	0.73118	0.7311	0.767594	1579	0	-0.99558
AIF1	1	0.26882	0.26846	0.570848	461	0	-0.99558	0.73118	0.7311	0.767594	1576	0	-0.99558
GAD1	1	0.26882	0.26846	0.570848	462	0	-0.99558	0.73118	0.7311	0.767594	1581	0	-0.99558
FAM213B	1	0.26882	0.26846	0.570848	463	0	-0.99558	0.73118	0.7311	0.767594	1586	0	-0.99558
PRKACB	1	0.26882	0.26846	0.570848	464	0	-0.99558	0.73118	0.7311	0.767594	1587	0	-0.99558
5-Sep	1	0.26882	0.26846	0.570848	465	0	-0.99558	0.73118	0.7311	0.767594	1596	0	-0.99558
ZNF223	1	0.26882	0.26846	0.570848	466	0	-0.99558	0.73118	0.7311	0.767594	1597	0	-0.99558
ACSS2	1	0.26882	0.26846	0.570848	467	0	-0.99558	0.73118	0.7311	0.767594	1590	0	-0.99558
PRLH	1	0.26882	0.26846	0.570848	468	0	-0.99558	0.73118	0.7311	0.767594	1591	0	-0.99558
IKBKG	1	0.26882	0.26846	0.570848	469	0	-0.99558	0.73118	0.7311	0.767594	1584	0	-0.99558
ENPP3	1	0.26882	0.26846	0.570848	470	0	-0.99558	0.73118	0.7311	0.767594	1585	0	-0.99558
MUC4	1	0.26882	0.26846	0.570848	471	0	-0.99558	0.73118	0.7311	0.767594	1599	0	-0.99558
