sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ADNP2_p77875511	ADNP2	1392.8/1273.1	857.98/1263.6	1333	1060.8	-0.3292	7157.1	41556	1.3351	0.090929	0.90907	0.18186	0.36515	False
AEN_p89169534	AEN	1109.5/1040.7	1266.5/403.34	1075.1	834.94	-0.36432	2364.2	32382	1.3345	0.091014	0.90899	0.18203	0.36515	False
ADARB1_p46595645	ADARB1	1168/981.74	1290.7/1336.1	1074.9	1313.4	0.28891	17353	32374	1.3258	0.90754	0.092458	0.18492	0.36946	True
ABLIM2_p8108299	ABLIM2	1011.3/1450.1	1384.8/1590.4	1230.7	1487.6	0.2733	96233	37880	1.3199	0.90657	0.09343	0.18686	0.3726	True
ADD3_p111860500	ADD3	555.53/1025.1	966.58/1009.9	790.31	988.23	0.32205	1.1025e+05	22660	1.3147	0.9057	0.0943	0.1886	0.3741	True
ADD1_m2877698	ADD1	514.38/393.74	401.58/219.54	454.06	310.56	-0.54655	7277.3	11917	1.3146	0.09432	0.90568	0.18864	0.3741	False
ADAR_p154574126	ADAR	368.77/393.74	199.98/303.27	381.25	251.63	-0.59753	311.65	9731.5	1.3143	0.094367	0.90563	0.18873	0.3741	False
ACSL6_p131329878	ACSL6	978.11/1401.5	851/1027.7	1189.8	939.37	-0.34063	89625	36423	1.3122	0.094729	0.90527	0.18946	0.37418	False
AGAP3_p150783915	AGAP3	902.14/702.48	319.33/886.83	802.31	603.08	-0.41122	19932	23060	1.312	0.094763	0.90524	0.18953	0.37418	False
AATF_p35307527	AATF	2353.5/1448.3	1484.3/1661.9	1900.9	1573.1	-0.27295	4.0965e+05	62735	1.3089	0.095286	0.90471	0.19057	0.37504	False
AGL_p100327246	AGL	498.55/248.04	172.03/319.61	373.29	245.82	-0.60073	31379	9496.4	1.3085	0.095357	0.90464	0.19071	0.37504	False
ADCK2_p140373137	ADCK2	208.92/52.036	103.75/22.464	130.48	63.109	-1.0362	12306	2809.6	1.3069	0.095621	0.90438	0.19124	0.3753	False
AFTPH_p64778754	AFTPH	914.8/841.24	649.4/688.74	878.02	669.07	-0.39159	2705.6	25603	1.3059	0.095796	0.9042	0.19159	0.3753	False
ADRBK2_m26057580	ADRBK2	656.82/796.14	1030.5/796.46	726.48	913.51	0.33008	9705.3	20552	1.3046	0.90398	0.096016	0.19203	0.37542	True
AGBL5_m27275950	AGBL5	381.43/274.05	174.18/246.09	327.74	210.13	-0.63881	5764.9	8166.8	1.3022	0.096426	0.90357	0.19285	0.37629	False
ADRA1A_p26722412	ADRA1A	1090.5/960.92	859.6/736.73	1025.7	798.16	-0.36146	8392.7	30662	1.2994	0.096898	0.9031	0.1938	0.37723	False
ACVR1_m158637054	ACVR1	313.37/846.44	485.98/347.18	579.91	416.58	-0.47627	1.4208e+05	15825	1.2984	0.097079	0.90292	0.19416	0.37723	False
ACBD6_p180471263	ACBD6	383.01/279.26	237.07/189.42	331.14	213.25	-0.63251	5382.7	8264.9	1.2975	0.097234	0.90277	0.19447	0.37723	False
ACHE_p100491656	ACHE	2828.3/1666.9	1490.7/2293.4	2247.6	1892.1	-0.24829	6.7444e+05	76201	1.2879	0.098893	0.90111	0.19779	0.38292	False
ADIRF_p88729975	ADIRF	96.545/204.67	177.94/271.61	150.61	224.78	0.57455	5845.9	3317.6	1.2877	0.90063	0.099372	0.19874	0.38329	True
AGBL5_p27275876	AGBL5	474.81/615.75	370.4/407.93	545.28	389.16	-0.48557	9932.5	14735	1.2861	0.099199	0.9008	0.1984	0.38329	False
AATK_p79104864	AATK	944.87/1110.1	1206.3/1298.3	1027.5	1252.3	0.28526	13649	30724	1.2828	0.90022	0.099777	0.19955	0.38411	True
AGFG1_p228337221	AGFG1	484.31/418.02	608.01/572.84	451.16	590.42	0.38735	2197.1	11829	1.2804	0.8998	0.1002	0.20039	0.38498	True
ADCK1_m78285376	ADCK1	1571.6/1151.7	1104.7/1090.5	1361.7	1097.6	-0.31072	88159	42596	1.2793	0.1004	0.8996	0.20079	0.38502	False
ADAM10_p59009767	ADAM10	954.37/733.7	825.73/465.63	844.03	645.68	-0.38597	24347	24457	1.2684	0.10233	0.89767	0.20466	0.39168	False
ADH5_m100006267	ADH5	1441.8/1573.2	1781/1788	1507.5	1784.5	0.24318	8628.5	47935	1.265	0.89707	0.10293	0.20586	0.39249	True
ADRBK2_m26000370	ADRBK2	766.03/421.49	487.05/377.81	593.76	432.43	-0.4565	59354	16264	1.265	0.10294	0.89706	0.20587	0.39249	False
ACTL7A_m111624641	ACTL7A	2079.7/1519.4	1349.3/1640.4	1799.6	1494.9	-0.26745	1.5693e+05	58870	1.2557	0.10461	0.89539	0.20921	0.39682	False
ADRA1B_m159343934	ADRA1B	805.6/1172.5	877.34/670.36	989.06	773.85	-0.35361	67322	29395	1.2553	0.10469	0.89531	0.20938	0.39682	False
AEN_m89169507	AEN	610.92/719.82	283.84/705.07	665.37	494.46	-0.42756	5929.8	18561	1.2545	0.10482	0.89518	0.20965	0.39682	False
ACVR2A_p148653946	ACVR2A	1025.6/456.18	783.26/1062	740.88	922.61	0.31608	1.6212e+05	21025	1.2533	0.89494	0.10506	0.21011	0.39682	True
AFMID_p76183473	AFMID	413.09/418.02	710.15/380.87	415.55	545.51	0.39175	12.17	10753	1.2532	0.89494	0.10506	0.21013	0.39682	True
AGAP2_m58128444	AGAP2	2647.9/1571.5	1674/1882.4	2109.7	1778.2	-0.24645	5.793e+05	70801	1.2456	0.10645	0.89355	0.2129	0.4013	False
ACTR5_m37377161	ACTR5	368.77/535.97	452.65/181.25	452.37	316.95	-0.5119	13977	11866	1.2433	0.10688	0.89312	0.21376	0.40214	False
AHCY_m32883267	AHCY	849.91/655.65	616.61/525.36	752.78	570.98	-0.39817	18869	21417	1.2422	0.10708	0.89292	0.21415	0.40214	False
ACTRT3_m169487252	ACTRT3	305.46/834.3	297.28/533.53	569.88	415.41	-0.4552	1.3984e+05	15509	1.2404	0.10741	0.89259	0.21481	0.40262	False
AFMID_p76187060	AFMID	489.05/1103.2	594.03/623.9	796.1	608.96	-0.38604	1.8856e+05	22853	1.2379	0.10787	0.89213	0.21574	0.40361	False
ADAD1_m123301332	ADAD1	1125.3/1092.7	913.36/851.6	1109	882.48	-0.32932	529.91	33570	1.2364	0.10815	0.89185	0.21629	0.40388	False
ACD_p67694333	ACD	330.78/237.63	133.86/229.24	284.21	181.55	-0.64373	4339	6923.3	1.2353	0.10836	0.89164	0.21672	0.40392	False
ACAD11_m132378578	ACAD11	566.61/579.33	424.15/413.55	572.97	418.85	-0.45109	80.92	15606	1.2337	0.10866	0.89134	0.21732	0.40428	False
ADCK3_p227149124	ADCK3	1301/986.94	880.03/948.61	1144	914.32	-0.32295	49311	34800	1.231	0.10916	0.89084	0.21832	0.40539	False
ADCK5_p145597774	ADCK5	620.42/529.03	571.45/271.1	574.72	421.28	-0.44718	4176.2	15661	1.2261	0.11007	0.88993	0.22014	0.40802	False
AGPAT5_m6566223	AGPAT5	1237.7/1986	1452/1214.6	1611.8	1333.3	-0.27351	2.8001e+05	51805	1.2238	0.11052	0.88948	0.22105	0.40893	False
AGPAT3_m45379606	AGPAT3	405.17/287.93	283.31/182.78	346.55	233.04	-0.57045	6872.8	8712.4	1.2165	0.11189	0.88811	0.22378	0.41176	False
ADRB1_m115803922	ADRB1	248.48/218.55	331.15/316.54	233.52	323.85	0.47007	448.05	5513.9	1.2165	0.88801	0.11199	0.22398	0.41176	True
AGFG1_m228337217	AGFG1	362.44/603.61	308.04/382.92	483.03	345.48	-0.48233	29082	12803	1.2157	0.11205	0.88795	0.2241	0.41176	False
AEBP2_p19615440	AEBP2	1109.5/1066.7	748.32/987.41	1088.1	867.86	-0.32594	913.6	32837	1.2154	0.11211	0.88789	0.22422	0.41176	False
A1CF_m52595977	A1CF	337.12/475.26	474.69/89.347	406.19	282.02	-0.5248	9541.6	10473	1.2135	0.11247	0.88753	0.22494	0.41232	False
ACTR3_p114674498	ACTR3	1418.1/1151.7	1142.4/945.04	1284.9	1043.7	-0.2997	35479	39823	1.2087	0.11338	0.88662	0.22677	0.41491	False
ABCF1_p30545605	ABCF1	539.7/378.12	372.01/280.8	458.91	326.41	-0.49028	13053	12065	1.2064	0.11383	0.88617	0.22765	0.41577	False
ACRC_p70800697	ACRC	250.07/666.05	234.92/417.12	458.06	326.02	-0.48929	86523	12039	1.2035	0.1144	0.8856	0.2288	0.4171	False
AFF3_m100623914	AFF3	261.15/211.61	95.69/198.09	236.38	146.89	-0.68264	1226.8	5592.2	1.2002	0.11503	0.88497	0.23006	0.41863	False
ACVR2A_m148602767	ACVR2A	1715.6/1385.9	957.98/1610.8	1550.8	1284.4	-0.27171	54374	49534	1.1969	0.11568	0.88432	0.23136	0.41967	False
AGTPBP1_p88307705	AGTPBP1	705.88/438.83	384.91/461.03	572.36	422.97	-0.43548	35658	15587	1.1966	0.11573	0.88427	0.23147	0.41967	False
ACAD9_p128598551	ACAD9	1248.8/1304.4	954.75/1123.2	1276.6	1039	-0.29682	1546	39523	1.195	0.11604	0.88396	0.23209	0.41968	False
A1CF_p52595881	A1CF	769.19/655.65	954.21/809.23	712.42	881.72	0.3072	6446.3	20091	1.1944	0.88384	0.11616	0.23232	0.41968	True
ADRBK2_p26040592	ADRBK2	458.98/593.2	220.41/548.85	526.09	384.63	-0.45085	9007.7	14136	1.1899	0.11704	0.88296	0.23409	0.4217	False
ABI1_p27149733	ABI1	132.95/459.65	212.35/177.67	296.3	195.01	-0.60098	53366	7265.8	1.1894	0.11714	0.88286	0.23428	0.4217	False
AFMID_m76183481	AFMID	754.95/955.72	525.76/810.76	855.33	668.26	-0.35561	20154	24837	1.1871	0.1176	0.8824	0.23521	0.42182	False
ADCK5_p145603106	ADCK5	1596.9/1309.6	1972.9/1442.3	1453.3	1707.6	0.23256	41295	45938	1.1868	0.88235	0.11765	0.2353	0.42182	True
ADAMTS5_p28338607	ADAMTS5	1199.7/919.29	1080/615.73	1059.5	847.87	-0.32112	39310	31837	1.186	0.1178	0.8822	0.23561	0.42182	False
A1CF_m52603842	A1CF	433.66/421.49	168.8/436.52	427.57	302.66	-0.49708	74.085	11115	1.1849	0.11802	0.88198	0.23605	0.42185	False
AGAP2_m58129192	AGAP2	856.24/709.42	873.57/337.99	782.83	605.78	-0.36937	10779	22412	1.1826	0.11847	0.88153	0.23695	0.4227	False
ABL2_p179100578	ABL2	671.07/556.78	468.24/452.35	613.92	460.29	-0.41472	6530.6	16907	1.1815	0.1187	0.8813	0.23739	0.42273	False
ADCK1_m78285413	ADCK1	1285.2/1323.4	1382.1/1700.7	1304.3	1541.4	0.24079	732.79	40521	1.1778	0.88057	0.11943	0.23886	0.42459	True
AHRR_m353898	AHRR	604.59/166.51	169.88/367.6	385.55	268.74	-0.51911	95956	9858.8	1.1767	0.11966	0.88034	0.23931	0.42464	False
ADAM10_p59009761	ADAM10	389.34/232.43	157.51/259.36	310.88	208.44	-0.5745	12312	7682	1.1697	0.12106	0.87894	0.24211	0.42884	False
ADRM1_m60878679	ADRM1	1706.2/1573.2	1449.3/1292.7	1639.7	1371	-0.25799	8837.2	52845	1.1687	0.12127	0.87873	0.24254	0.42884	False
ADH7_p100349706	ADH7	500.13/385.06	146.22/488.09	442.6	317.16	-0.47952	6620.7	11569	1.1663	0.12174	0.87826	0.24347	0.42925	False
AES_m3061215	AES	563.44/884.6	1027.9/753.58	724.02	890.72	0.29856	51573	20471	1.1651	0.87801	0.12199	0.24399	0.42925	True
AHNAK_p62303477	AHNAK	705.88/489.13	472.54/424.27	597.51	448.4	-0.41336	23491	16384	1.1649	0.12203	0.87797	0.24406	0.42925	False
ACTN1_m69392382	ACTN1	737.54/893.28	721.44/1265.7	815.41	993.55	0.28475	12127	23497	1.1621	0.87741	0.12259	0.24518	0.43046	True
ADARB2_p1779233	ADARB2	476.39/223.75	337.07/581.01	350.07	459.04	0.38998	31914	8815.1	1.1606	0.87708	0.12292	0.24584	0.43087	True
AES_p3056318	AES	1161.7/643.51	679.51/748.98	902.6	714.24	-0.33725	1.3426e+05	26436	1.1585	0.12333	0.87667	0.24666	0.43115	False
ADCK2_m140373231	ADCK2	1414.9/1122.2	1004.2/1074.2	1268.6	1039.2	-0.28749	42837	39236	1.158	0.12343	0.87657	0.24687	0.43115	False
ACTN1_m69445724	ACTN1	1584.3/1287	1310.1/1070.6	1435.6	1190.4	-0.27009	44185	45293	1.1525	0.12455	0.87545	0.2491	0.43429	False
AGFG1_p228337168	AGFG1	718.55/652.18	419.32/633.09	685.36	526.2	-0.38062	2202.4	19209	1.1484	0.1254	0.8746	0.25081	0.43651	False
ADRB2_m148206447	ADRB2	889.48/803.08	749.93/583.56	846.28	666.75	-0.34354	3732.2	24532	1.1462	0.12585	0.87415	0.25169	0.43668	False
ADI1_p3517660	ADI1	1055.7/815.22	804.23/686.18	935.44	745.21	-0.32762	28905	27555	1.146	0.12589	0.87411	0.25178	0.43668	False
ACRC_p70800708	ACRC	2579.8/2385	2098.7/2196.4	2482.4	2147.6	-0.20893	18982	85517	1.1449	0.12612	0.87388	0.25224	0.43671	False
ABLIM2_p8108331	ABLIM2	1400.7/1130.9	1117.6/962.39	1265.8	1040	-0.28319	36392	39136	1.1413	0.12687	0.87313	0.25375	0.43857	False
ACVRL1_p52306281	ACVRL1	1286.7/875.93	1438/1136	1081.3	1287	0.251	84380	32600	1.1391	0.87268	0.12732	0.25465	0.43936	True
ADPRHL2_p36554580	ADPRHL2	914.8/914.09	796.16/660.15	914.45	728.15	-0.32825	0.25269	26839	1.1371	0.12774	0.87226	0.25548	0.43995	False
AATK_p79102311	AATK	115.54/319.15	453.18/143.47	217.34	298.32	0.45511	20729	5073.9	1.1369	0.87206	0.12794	0.25589	0.43995	True
AGFG1_m228337208	AGFG1	723.29/763.19	472.54/684.14	743.24	578.34	-0.36136	795.73	21103	1.1352	0.12815	0.87185	0.25631	0.43995	False
ACVR2A_m148653961	ACVR2A	929.05/421.49	554.79/487.07	675.27	520.93	-0.37374	1.2881e+05	18881	1.1232	0.13067	0.86933	0.26135	0.44783	False
AFTPH_p64778890	AFTPH	667.9/516.89	312.34/586.63	592.39	449.48	-0.39752	11403	16221	1.1221	0.13091	0.86909	0.26182	0.44788	False
ACSS2_m33500955	ACSS2	674.23/863.79	440.82/765.83	769.01	603.32	-0.34955	17966	21954	1.1182	0.13173	0.86827	0.26347	0.44992	False
ADCK2_m140373155	ADCK2	83.883/95.398	84.938/189.42	89.641	137.18	0.60828	66.301	1819.3	1.1145	0.86506	0.13494	0.26988	0.45543	True
AFF4_p132272771	AFF4	593.51/1354.7	977.33/1349.4	974.09	1163.4	0.25594	2.8967e+05	28880	1.1138	0.86731	0.13269	0.26537	0.45179	True
ADRA1A_p26722406	ADRA1A	359.27/544.64	538.66/607.56	451.96	573.11	0.34195	17180	11853	1.1128	0.8671	0.1329	0.26579	0.45179	True
ACLY_p40070039	ACLY	338.7/246.3	75.799/321.14	292.5	198.47	-0.5572	4268.6	7158	1.1125	0.13296	0.86704	0.26592	0.45179	False
ABI1_p27112180	ABI1	490.64/371.19	285.99/340.54	430.91	313.27	-0.45875	7134.2	11216	1.111	0.13329	0.86671	0.26658	0.45215	False
ABHD14B_m52004073	ABHD14B	509.63/331.29	331.15/278.76	420.46	304.96	-0.46207	15902	10901	1.1064	0.13428	0.86572	0.26855	0.45472	False
ADAP1_m975116	ADAP1	631.5/327.82	323.63/387	479.66	355.31	-0.43188	46109	12699	1.1035	0.13491	0.86509	0.26982	0.45543	False
ACD_p67694350	ACD	585.6/239.36	252.13/346.67	412.48	299.4	-0.46095	59940	10661	1.0953	0.13668	0.86332	0.27337	0.46053	False
AGPAT3_m45379578	AGPAT3	109.21/152.64	176.33/201.67	130.92	189	0.5263	943.13	2820.8	1.0935	0.86197	0.13803	0.27607	0.46274	True
AFF3_p100623814	AFF3	1022.4/1049.4	520.38/1166.6	1035.9	843.5	-0.29612	363.36	31016	1.0925	0.13731	0.86269	0.27461	0.46185	False
AHNAK_m62303528	AHNAK	286.47/778.8	577.37/748.98	532.63	663.17	0.31571	1.2119e+05	14339	1.0901	0.86217	0.13783	0.27566	0.46274	True
ABLIM2_p8108286	ABLIM2	1008.2/973.06	950.45/1403.5	990.62	1177	0.24845	616.59	29449	1.086	0.86125	0.13875	0.2775	0.46434	True
ACVRL1_m52306881	ACVRL1	1793.2/1077.1	1357.4/1051.2	1435.2	1204.3	-0.25281	2.5638e+05	45276	1.0849	0.13898	0.86102	0.27795	0.46434	False
ABL1_m133729467	ABL1	1060.4/778.8	1131.6/351.77	919.6	741.69	-0.30981	39653	27014	1.0824	0.13953	0.86047	0.27906	0.4654	False
ACAD11_p132378547	ACAD11	55.395/454.44	213.96/127.64	254.92	170.8	-0.57497	79620	6103.6	1.0789	0.14032	0.85968	0.28065	0.46675	False
AGAP2_p58128423	AGAP2	454.24/499.54	341.37/370.15	476.89	355.76	-0.42172	1026.3	12614	1.0785	0.1404	0.8596	0.2808	0.46675	False
ABL1_m133729594	ABL1	840.41/490.87	968.73/69.946	665.64	519.34	-0.35747	61091	18569	1.0736	0.14149	0.85851	0.28298	0.4696	False
AFF3_p100623873	AFF3	343.45/428.43	370.93/187.88	385.94	279.41	-0.46457	3610.8	9870.2	1.0725	0.14176	0.85824	0.28352	0.46971	False
ACVR1C_m158401075	ACVR1C	305.46/305.28	253.2/542.72	305.37	397.96	0.38098	0.017366	7524.2	1.0674	0.85708	0.14292	0.28583	0.47198	True
ADH7_m100350690	ADH7	183.59/699.01	312.34/341.05	441.3	326.69	-0.43269	1.3283e+05	11530	1.0674	0.14289	0.85711	0.28578	0.47198	False
AHCY_p32883304	AHCY	1750.5/1377.2	1828.9/1772.6	1563.8	1800.8	0.20339	69662	50019	1.0593	0.85527	0.14473	0.28946	0.47717	True
ADAD1_p123301349	ADAD1	1030.3/279.26	431.14/593.26	654.8	512.2	-0.35372	2.8206e+05	18219	1.0564	0.14538	0.85462	0.29077	0.47855	False
ABTB1_p127395834	ABTB1	541.28/841.24	352.66/736.22	691.26	544.44	-0.34391	44987	19401	1.0541	0.14591	0.85409	0.29182	0.47949	False
ACTN4_m39138527	ACTN4	231.07/156.11	213.96/34.207	193.59	124.08	-0.63756	2810.1	4437.2	1.0502	0.14681	0.85319	0.29361	0.48164	False
ADAD1_p123301373	ADAD1	993.94/816.96	782.72/687.21	905.45	734.96	-0.30059	15661	26533	1.0466	0.14764	0.85236	0.29527	0.48188	False
ADAR_m154574219	ADAR	683.73/1240.2	1379.4/897.55	961.95	1138.5	0.24286	1.5482e+05	28463	1.0464	0.85232	0.14768	0.29536	0.48188	True
ABT1_m26597238	ABT1	525.46/359.05	266.1/393.64	442.25	329.87	-0.42186	13846	11558	1.0454	0.14793	0.85207	0.29585	0.48188	False
AAK1_m69870119	AAK1	640.99/476.99	433.29/427.33	558.99	430.31	-0.37667	13448	15165	1.0449	0.14803	0.85197	0.29606	0.48188	False
AAK1_m69870131	AAK1	1193.4/1323.4	758.53/1346.3	1258.4	1052.4	-0.25764	8460.4	38871	1.0447	0.14809	0.85191	0.29617	0.48188	False
ACTL6A_p179287976	ACTL6A	341.86/962.66	1050.4/534.55	652.26	792.49	0.28056	1.9269e+05	18137	1.0413	0.85113	0.14887	0.29774	0.48311	True
ABCF1_p30545638	ABCF1	229.49/367.72	344.59/430.91	298.6	387.75	0.37578	9553.2	7331.4	1.0411	0.85105	0.14895	0.29789	0.48311	True
ACAD11_p132378525	ACAD11	881.56/1124	612.31/1033.9	1002.8	823.09	-0.28455	29379	29868	1.0396	0.14925	0.85075	0.29851	0.48332	False
ACLY_p40070105	ACLY	819.84/464.85	476.84/532.51	642.35	504.67	-0.34739	63009	17818	1.0314	0.15118	0.84882	0.30236	0.48876	False
ADCY1_p45614284	ADCY1	468.48/492.6	316.64/413.55	480.54	365.09	-0.39545	290.97	12726	1.0234	0.15306	0.84694	0.30611	0.49326	False
ADCK2_p140373122	ADCK2	623.58/910.62	648.33/583.05	767.1	615.69	-0.31676	41195	21890	1.0234	0.15306	0.84694	0.30613	0.49326	False
AGPAT5_m6566254	AGPAT5	823/464.85	315.02/700.99	643.93	508.01	-0.34145	64137	17869	1.0168	0.15462	0.84538	0.30924	0.49748	False
ABTB1_m127395808	ABTB1	1275.7/634.83	756.92/812.8	955.25	784.86	-0.28311	2.0533e+05	28233	1.014	0.15528	0.84472	0.31056	0.4988	False
ADRB2_p148206408	ADRB2	1157/737.17	1319.8/911.34	947.06	1115.6	0.236	88110	27952	1.0078	0.84322	0.15678	0.31356	0.5028	True
ADK_p75960554	ADK	390.93/806.55	627.9/311.95	598.74	469.92	-0.34884	86371	16423	1.0052	0.1574	0.8426	0.31481	0.50399	False
ADARB2_m1779266	ADARB2	1688.7/2034.6	1542.9/1684.3	1861.7	1613.6	-0.2062	59805	61235	1.0025	0.15805	0.84195	0.31611	0.50526	False
ABL2_m179100544	ABL2	699.55/261.91	466.62/269.06	480.73	367.84	-0.38523	95765	12732	1.0005	0.15853	0.84147	0.31707	0.50572	False
AHCY_m32883330	AHCY	2163.6/2183.8	2076.7/1729.2	2173.7	1903	-0.19178	204.1	73299	0.99981	0.1587	0.8413	0.3174	0.50572	False
AGAP3_p150783972	AGAP3	394.09/360.78	284.38/666.27	377.44	475.33	0.3319	554.88	9618.7	0.99813	0.84088	0.15912	0.31824	0.50624	True
ACTN4_p39138482	ACTN4	1467.2/981.74	1360.1/1475.5	1224.5	1417.8	0.21135	1.1782e+05	37657	0.99634	0.84046	0.15954	0.31909	0.50678	True
A1CF_p52596023	A1CF	308.63/744.11	420.93/395.17	526.37	408.05	-0.36654	94822	14144	0.99489	0.1599	0.8401	0.31979	0.5069	False
ACAD11_p132378501	ACAD11	1147.5/725.03	769.82/772.47	936.24	771.14	-0.27955	89224	27582	0.9941	0.16009	0.83991	0.32017	0.5069	False
AHRR_p344030	AHRR	792.93/872.46	949.91/409.97	832.7	679.94	-0.29199	3162.4	24076	0.98447	0.16244	0.83756	0.32488	0.51354	False
AEBP2_m19615484	AEBP2	112.37/378.12	274.71/365.56	245.25	320.13	0.38305	35312	5836.1	0.98021	0.8364	0.1636	0.3272	0.51569	True
ADCK5_m145603170	ADCK5	924.3/784	910.67/489.11	854.15	699.89	-0.28699	9841.5	24797	0.97962	0.16364	0.83636	0.32728	0.51569	False
ACVR1C_m158443700	ACVR1C	1068.3/622.69	747.24/1248.8	845.51	998.03	0.239	99294	24506	0.9743	0.83505	0.16495	0.32991	0.51902	True
ADCK3_p227149155	ADCK3	2450/2176.8	2498.7/2671.7	2313.4	2585.2	0.16019	37320	78798	0.96822	0.83353	0.16647	0.33293	0.52244	True
ACTR8_m53916111	ACTR8	701.14/1056.3	490.81/956.78	878.73	723.8	-0.27948	63078	25626	0.96783	0.16656	0.83344	0.33313	0.52244	False
ADCK4_p41220422	ADCK4	174.1/326.09	234.39/415.08	250.09	324.73	0.37547	11551	5969.9	0.96603	0.83288	0.16712	0.33423	0.52335	True
ADCK2_m140373220	ADCK2	371.93/568.92	723.59/431.93	470.43	577.76	0.29592	19402	12416	0.96321	0.83228	0.16772	0.33544	0.52443	True
ADAM12_p128076641	ADAM12	1215.5/1302.6	1257.4/1639.4	1259.1	1448.4	0.20195	3793.9	38895	0.96	0.83147	0.16853	0.33705	0.52537	True
ADNP_p49520498	ADNP	743.87/749.31	886.48/886.32	746.59	886.4	0.24733	14.806	21213	0.95991	0.83145	0.16855	0.3371	0.52537	True
ADAR_m154574165	ADAR	724.88/506.48	465.01/516.68	615.68	490.85	-0.32631	23849	16963	0.95848	0.16891	0.83109	0.33782	0.52568	False
AEBP1_m44144302	AEBP1	636.25/829.1	422.54/768.38	732.67	595.46	-0.29871	18596	20755	0.95241	0.17044	0.82956	0.34089	0.52903	False
AEBP1_m44144326	AEBP1	1237.7/1122.2	1377.3/1344.3	1180	1360.8	0.20555	6663.2	36074	0.95212	0.82948	0.17052	0.34104	0.52903	True
AGTPBP1_p88296203	AGTPBP1	471.65/333.03	390.82/606.54	402.34	498.68	0.30902	9607.4	10358	0.94665	0.82808	0.17192	0.34383	0.53254	True
ADARB2_m1779272	ADARB2	1096.8/501.28	578.98/735.71	799.04	657.34	-0.28124	1.7733e+05	22951	0.93534	0.17481	0.82519	0.34961	0.54065	False
ADARB1_m46595697	ADARB1	767.61/553.31	511.78/555.99	660.46	533.89	-0.30642	22962	18402	0.93307	0.17539	0.82461	0.35078	0.54094	False
ADRA1B_m159344006	ADRA1B	539.7/216.81	185.47/388.02	378.26	286.74	-0.39839	52128	9642.9	0.93212	0.17564	0.82436	0.35128	0.54094	False
ADRB1_m115803996	ADRB1	694.81/503.01	601.56/357.39	598.91	479.47	-0.32029	18393	16428	0.93184	0.17571	0.82429	0.35142	0.54094	False
ADRB1_p115803878	ADRB1	471.65/1122.2	1089.7/782.68	796.94	936.18	0.23205	2.1163e+05	22881	0.92052	0.82135	0.17865	0.3573	0.54914	True
ABCC1_p16043597	ABCC1	330.78/402.41	260.19/296.63	366.6	278.41	-0.39573	2565	9299.2	0.9147	0.18017	0.81983	0.36035	0.55223	False
AHCTF1_m247068945	AHCTF1	729.63/308.74	523.07/731.11	519.18	627.09	0.27195	88571	13920	0.91458	0.81979	0.18021	0.36042	0.55223	True
AFF3_m100625275	AFF3	561.86/232.43	517.16/460.52	397.14	488.84	0.29902	54263	10203	0.90778	0.818	0.182	0.36401	0.55548	True
AFF2_m147924509	AFF2	131.36/79.788	26.879/102.62	105.58	64.75	-0.69681	1330.1	2198.7	0.90773	0.18201	0.81799	0.36402	0.55548	False
AFMID_m76187079	AFMID	425.75/459.65	465.55/224.64	442.7	345.1	-0.3584	574.62	11572	0.90736	0.18211	0.81789	0.36422	0.55548	False
AES_m3061159	AES	609.34/643.51	852.61/638.7	626.42	745.66	0.251	583.65	17307	0.90634	0.81762	0.18238	0.36476	0.55548	True
ADRA1B_m159343926	ADRA1B	566.61/801.35	985.93/632.07	683.98	809	0.24186	27551	19164	0.90311	0.81677	0.18323	0.36647	0.55723	True
AFAP1L2_p116100433	AFAP1L2	359.27/289.66	295.13/192.99	324.47	244.06	-0.40938	2422.7	8072.3	0.89541	0.18528	0.81472	0.37057	0.56257	False
ACTL6B_m100253971	ACTL6B	520.71/447.51	194.07/571.82	484.11	382.94	-0.33741	2679.4	12836	0.89294	0.18595	0.81405	0.37189	0.56257	False
ADCK5_p145603142	ADCK5	1378.5/1444.9	1076.2/1370.8	1411.7	1223.5	-0.20621	2199.2	44417	0.89276	0.18599	0.81401	0.37199	0.56257	False
ACAD11_m132378564	ACAD11	1065.2/1509	890.78/1326.9	1287.1	1108.9	-0.21487	98511	39901	0.8923	0.18611	0.81389	0.37223	0.56257	False
ADCK2_m140373168	ADCK2	742.29/535.97	381.68/661.17	639.13	521.43	-0.29313	21284	17714	0.88434	0.18826	0.81174	0.37651	0.56686	False
ADRA1A_m26722473	ADRA1A	873.65/567.19	630.05/558.55	720.42	594.3	-0.27723	46960	20353	0.88405	0.18833	0.81167	0.37667	0.56686	False
ACD_p67694362	ACD	1712.5/1071.9	1135.9/1278.9	1392.2	1207.4	-0.20528	2.0515e+05	43707	0.88386	0.18839	0.81161	0.37677	0.56686	False
ADNP2_p77875445	ADNP2	705.88/605.35	478.99/595.82	655.62	537.4	-0.28637	5054	18245	0.87517	0.19074	0.80926	0.38148	0.5707	False
AEN_m89169495	AEN	713.8/581.06	710.69/349.73	647.43	530.21	-0.28768	8809.3	17981	0.87418	0.19101	0.80899	0.38202	0.5707	False
