sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ADH7_p100350718	ADH7	171.97/321.45	229.01/65.229	246.71	147.12	-0.74188	11171	5721.2	1.2999	0.093475	0.90653	0.18695	0.37427	False
ADH7_p100350692	ADH7	585.01/452.87	409.45/913.2	518.94	661.32	0.3492	8730.8	12498	1.2934	0.8986	0.1014	0.2028	0.39802	True
ADI1_m3517677	ADI1	414.5/488.39	226.49/403.96	451.44	315.22	-0.51679	2729.3	10796	1.2926	0.094919	0.90508	0.18984	0.37854	False
ADH5_p100002584	ADH5	2173.9/1182.8	1374.1/1439	1678.4	1406.6	-0.25472	4.912e+05	42917	1.2923	0.094758	0.90524	0.18952	0.37854	False
AEBP2_p19615557	AEBP2	1187.7/859.56	1404.4/1045.9	1023.6	1225.2	0.25907	53824	25522	1.2912	0.89645	0.10355	0.2071	0.40408	True
AHNAK2_m105423809	AHNAK2	404.21/470.63	489.57/643.13	437.42	566.35	0.37193	2205.2	10444	1.288	0.89646	0.10354	0.20709	0.40408	True
ADARB2_m1779251	ADARB2	742.28/598.49	943.81/820.51	670.39	882.16	0.39552	10338	16358	1.2856	0.95111	0.048885	0.09777	0.24229	True
AHCY_m32883301	AHCY	392.46/412.02	334.37/214	402.24	274.18	-0.55124	191.38	9562.8	1.2812	0.095167	0.90483	0.19033	0.37877	False
AHNAK2_m105444541	AHNAK2	761.39/664.2	846.65/909.2	712.8	877.93	0.30022	4722.8	17447	1.2764	0.89437	0.10563	0.21126	0.40701	True
AEBP2_p19615498	AEBP2	936.31/907.51	624.58/824.51	921.91	724.55	-0.34712	414.68	22864	1.2756	0.095908	0.90409	0.19182	0.38096	False
ADARB2_p1421307	ADARB2	418.91/300.14	376.64/645.42	359.52	511.03	0.50613	7054.1	8498.6	1.2733	0.94985	0.050147	0.10029	0.24618	True
ADH5_p100002504	ADH5	668.79/717.48	772.84/938.95	693.14	855.89	0.3039	1185.4	16942	1.2702	0.89443	0.10557	0.21114	0.40701	True
AEN_m89169484	AEN	1327.3/903.96	975.99/821.65	1115.6	898.82	-0.31144	89607	27939	1.2695	0.097302	0.9027	0.1946	0.38497	False
ADH5_m100006354	ADH5	1427.2/1157.9	1642.8/1393.3	1292.6	1518	0.2318	36269	32615	1.2682	0.89407	0.10593	0.21186	0.40701	True
AAAS_m53715212	AAAS	373.35/603.82	270.65/424.56	488.58	347.61	-0.48996	26559	11731	1.2668	0.09652	0.90348	0.19304	0.38263	False
ACBD6_p180471251	ACBD6	488/204.23	565.28/348.46	346.12	456.87	0.39952	40261	8165.8	1.2574	0.88982	0.11018	0.22036	0.42011	True
ACVR2A_p148602754	ACVR2A	514.45/252.18	461.18/539.57	383.32	500.37	0.38358	34393	9090.7	1.255	0.89021	0.10979	0.21957	0.41941	True
ABTB1_p127395252	ABTB1	526.21/399.59	411.34/771.3	462.9	591.32	0.35256	8017	11084	1.2531	0.88873	0.11127	0.22255	0.42348	True
ABHD14B_p52004005	ABHD14B	186.67/415.57	333.74/472.62	301.12	403.18	0.41987	26197	7054.1	1.2496	0.88783	0.11217	0.22435	0.4247	True
ADIRF_p88729951	ADIRF	435.08/435.11	275.7/339.88	435.09	307.79	-0.49803	0.00032063	10385	1.2493	0.10578	0.89422	0.21156	0.40701	False
ADCK1_p78285311	ADCK1	868.69/701.5	720.48/603.65	785.1	662.06	-0.24556	13977	19312	1.2455	0.18799	0.81201	0.37598	0.58688	False
ADPRHL2_p36554501	ADPRHL2	598.24/694.4	675.68/921.21	646.32	798.45	0.30453	4623.2	15741	1.2435	0.88735	0.11265	0.22531	0.4247	True
AGPAT5_m6566307	AGPAT5	288.09/250.41	232.8/107.57	269.25	170.18	-0.65875	710.12	6271.7	1.2382	0.10518	0.89482	0.21035	0.40701	False
ACVR1_p158655958	ACVR1	410.09/360.52	675.05/325.57	385.31	500.31	0.37596	1228.9	9140.2	1.2302	0.8855	0.1145	0.22901	0.42683	True
ABCB8_m150725669	ABCB8	1206.8/754.78	952.64/616.24	980.77	784.44	-0.32188	1.0215e+05	24401	1.2287	0.1044	0.8956	0.20881	0.40662	False
ABCF1_m30539291	ABCF1	216.07/289.48	192.42/498.37	252.78	345.4	0.44887	2694.4	5869	1.2256	0.88661	0.11339	0.22678	0.42484	True
ABCB8_p150730680	ABCB8	773.15/854.23	638.46/633.98	813.69	636.22	-0.35447	3286.9	20052	1.2251	0.10505	0.89495	0.2101	0.40701	False
ACVR2B_p38518810	ACVR2B	1146.5/1292.9	1507.8/1346.9	1219.7	1427.4	0.22667	10715	30684	1.2248	0.8821	0.1179	0.23579	0.43301	True
ADNP_m49511043	ADNP	408.62/523.9	483.89/701.49	466.26	592.69	0.34548	6644.8	11169	1.2247	0.88421	0.11579	0.23157	0.42783	True
ABT1_p26597240	ABT1	119.06/378.28	185.48/128.74	248.67	157.11	-0.65907	33597	5768.9	1.2232	0.11355	0.88645	0.22709	0.42484	False
ACBD6_p180471286	ACBD6	723.18/1007	934.98/428.56	865.07	681.77	-0.34308	40267	21385	1.2216	0.10502	0.89498	0.21004	0.40701	False
AGAP3_p150783903	AGAP3	693.78/678.41	784.2/895.46	686.1	839.83	0.2913	118.07	16761	1.2156	0.88248	0.11752	0.23505	0.43243	True
ADD3_m111860445	ADD3	1267/694.4	1038.4/534.42	980.71	786.43	-0.31815	1.6395e+05	24399	1.2145	0.10679	0.89321	0.21358	0.40953	False
ACTL6A_p179287902	ACTL6A	754.04/884.42	623.32/663.16	819.23	643.24	-0.34844	8499.2	20196	1.2102	0.10778	0.89222	0.21556	0.41253	False
ACVR1B_p52369266	ACVR1B	1170/1205.9	1523/1258.2	1187.9	1390.6	0.22706	642.65	29845	1.2079	0.87961	0.12039	0.24078	0.43893	True
ABI1_m27149743	ABI1	1412.5/703.28	808.8/964.13	1057.9	886.46	-0.25482	2.5153e+05	26422	1.2078	0.14577	0.85423	0.29154	0.49957	False
AHCTF1_m247068844	AHCTF1	1106.8/1056.7	1743.1/807.35	1081.8	1275.2	0.23721	1256.2	27048	1.2074	0.88031	0.11969	0.23938	0.43798	True
ADIRF_m88729968	ADIRF	734.94/673.08	620.8/470.91	704.01	545.85	-0.3665	1912.8	17221	1.2052	0.11406	0.88594	0.22812	0.42597	False
AGPAT5_p6566257	AGPAT5	1383.1/1310.6	1145.1/1099.2	1346.9	1122.1	-0.26321	2628.1	34057	1.2037	0.1116	0.8884	0.2232	0.42391	False
AATK_m79102320	AATK	1474.3/1163.2	1218.9/1844.1	1318.8	1531.5	0.21562	48371	33309	1.2012	0.87813	0.12187	0.24374	0.44112	True
ADIRF_m88728350	ADIRF	244/239.75	130.59/174.52	241.88	152.55	-0.66147	9.0129	5603.4	1.196	0.11584	0.88416	0.23169	0.42783	False
ADRBK2_m25961092	ADRBK2	1675.7/966.12	1316/1752	1320.9	1534	0.21567	2.5172e+05	33366	1.1941	0.87837	0.12163	0.24326	0.44105	True
ABL1_p133729441	ABL1	630.57/417.35	495.25/280.94	523.96	388.09	-0.43209	22733	12626	1.1802	0.1133	0.8867	0.2266	0.42484	False
ABT1_p26597293	ABT1	523.27/694.4	336.9/597.93	608.83	467.41	-0.38064	14641	14783	1.1785	0.12239	0.87761	0.24477	0.44218	False
ADARB2_p1421336	ADARB2	561.49/543.44	881.98/580.76	552.47	731.37	0.40409	162.92	13348	1.1783	0.93925	0.060749	0.1215	0.27954	True
A1CF_p52595870	A1CF	915.73/1035.4	948.23/639.13	975.55	793.68	-0.29733	7157.8	24264	1.1772	0.12148	0.87852	0.24297	0.44105	False
ABLIM2_p8108320	ABLIM2	149.93/67.486	97.788/234.59	108.71	166.19	0.60785	3398.2	2418	1.1769	0.87714	0.12286	0.24572	0.4431	True
AFMID_m76183493	AFMID	446.84/191.8	220.18/208.85	319.32	214.51	-0.57174	32522	7502.8	1.175	0.11304	0.88696	0.22608	0.42484	False
ACTN4_p39138403	ACTN4	837.83/1486.5	1100.3/1614.7	1162.1	1357.5	0.22396	2.1037e+05	29165	1.1709	0.87365	0.12635	0.2527	0.45323	True
ADD3_m111860456	ADD3	1484.6/879.09	1263/687.19	1181.8	975.12	-0.27712	1.833e+05	29684	1.1705	0.11511	0.88489	0.23021	0.42783	False
ADRB2_p148206474	ADRB2	148.46/442.21	418.91/358.19	295.33	388.55	0.39458	43146	6911.7	1.1669	0.86888	0.13112	0.26225	0.46699	True
AHRR_m344069	AHRR	415.97/372.95	212.61/349.03	394.46	280.82	-0.48876	925.55	9368.6	1.1666	0.12016	0.87984	0.24032	0.43891	False
ACTR8_m53916091	ACTR8	351.3/781.42	227.75/624.25	566.36	426	-0.41002	92501	13701	1.1647	0.11525	0.88475	0.23049	0.42783	False
ADRM1_m60878634	ADRM1	410.09/657.1	435.31/356.47	533.6	395.89	-0.42971	30506	12870	1.1637	0.1124	0.8876	0.2248	0.4247	False
ADRM1_p60878704	ADRM1	273.4/671.31	363.39/323.28	472.35	343.34	-0.45909	79167	11322	1.1624	0.11266	0.88734	0.22532	0.4247	False
ACSL6_p131329824	ACSL6	1027.4/978.55	1338.1/414.83	1003	876.47	-0.19432	1195.3	24982	1.1601	0.21172	0.78828	0.42344	0.61881	False
AFTPH_m64778646	AFTPH	999.51/939.48	826.47/1464.2	969.49	1145.3	0.24024	1802.2	24106	1.1598	0.8713	0.1287	0.25739	0.46082	True
AHCTF1_m247094617	AHCTF1	845.18/660.65	541.3/640.84	752.91	591.07	-0.34862	17024	18481	1.1596	0.11693	0.88307	0.23385	0.43103	False
AFF2_m147891412	AFF2	774.62/500.82	838.45/723.24	637.72	780.84	0.2917	37485	15521	1.1513	0.87468	0.12532	0.25063	0.45089	True
ACHE_m100491735	ACHE	1519.8/1601.9	1329.3/1320.6	1560.9	1324.9	-0.23626	3366.8	39765	1.1507	0.11837	0.88163	0.23675	0.43397	False
ADRM1_m60878651	ADRM1	736.41/662.43	562.12/523.55	699.42	542.83	-0.36505	2736.3	17103	1.1472	0.11559	0.88441	0.23119	0.42783	False
AFF3_m100625326	AFF3	467.42/451.09	520.48/629.97	459.25	575.23	0.32421	133.31	10992	1.1426	0.86567	0.13433	0.26866	0.4742	True
ACTR5_p37377198	ACTR5	373.35/479.51	424.59/652.29	426.43	538.44	0.33578	5634.8	10168	1.1392	0.86667	0.13333	0.26665	0.47315	True
ACSL6_m131326630	ACSL6	1031.8/605.6	802.49/1259.4	818.72	1030.9	0.33214	90845	20182	1.1341	0.93238	0.067622	0.13524	0.29957	True
AES_m3056337	AES	827.54/1225.4	1143.2/1261.1	1026.5	1202.1	0.2277	79149	25597	1.1325	0.86388	0.13612	0.27223	0.47796	True
ACTN1_p69445745	ACTN1	868.69/744.12	765.27/632.26	806.41	698.76	-0.20643	7759.1	19863	1.1308	0.2225	0.7775	0.44501	0.63526	False
ADRBK2_m26000349	ADRBK2	263.11/385.38	578.53/260.34	324.24	419.43	0.37036	7475.4	7624.4	1.1174	0.86216	0.13784	0.27567	0.4812	True
ADRBK2_p25960997	ADRBK2	1311.1/429.78	1237.2/823.37	870.45	1030.3	0.24293	3.8839e+05	21525	1.1166	0.862	0.138	0.276	0.4812	True
ACVR1B_p52369255	ACVR1B	167.57/166.94	44.162/150.48	167.25	97.323	-0.77502	0.19608	3802.6	1.1132	0.12547	0.87453	0.25095	0.45089	False
AGPAT3_m45379590	AGPAT3	1203.8/1630.3	1392.4/997.88	1417.1	1195.1	-0.24556	90949	35924	1.1123	0.1208	0.8792	0.24161	0.43965	False
ACTR5_m37377155	ACTR5	95.542/369.4	415.76/207.7	232.47	311.73	0.42168	37498	5374.6	1.1096	0.86007	0.13993	0.27985	0.48706	True
ACHE_m100491729	ACHE	486.53/831.14	860.53/730.1	658.84	795.32	0.27124	59380	16062	1.1093	0.85924	0.14076	0.28152	0.48826	True
ADIRF_p88729984	ADIRF	1328.8/1571.7	1123/1356.6	1450.2	1239.8	-0.226	29512	36808	1.0968	0.13637	0.86363	0.27273	0.478	False
ACIN1_p23538730	ACIN1	946.6/470.63	663.07/457.75	708.61	560.41	-0.33799	1.1327e+05	17340	1.0959	0.13019	0.86981	0.26038	0.46533	False
ACTN4_p39138465	ACTN4	1705.1/1083.3	1088.9/1277.7	1394.2	1183.3	-0.23643	1.9327e+05	35315	1.0951	0.13088	0.86912	0.26177	0.46697	False
ACHE_p100491631	ACHE	540.91/587.84	672.53/703.78	564.38	688.16	0.28562	1101	13651	1.0918	0.8553	0.1447	0.28941	0.49677	True
ADAD1_m123301308	ADAD1	780.5/754.78	553.92/1272.5	767.64	913.23	0.25024	330.86	18861	1.0903	0.85545	0.14455	0.28911	0.49677	True
ADRBK1_m67034242	ADRBK1	1462.5/1209.4	1537.5/1519.1	1336	1528.3	0.19391	32030	33766	1.0845	0.85238	0.14762	0.29523	0.50417	True
AGBL5_p27275870	AGBL5	684.96/546.99	394.31/566.46	615.98	480.38	-0.35803	9517.6	14966	1.083	0.13385	0.86615	0.2677	0.47412	False
ACAD9_m128598607	ACAD9	133.76/214.89	205.67/272.36	174.32	239.01	0.4531	3291.2	3971.8	1.0782	0.84723	0.15277	0.30554	0.51592	True
ACTL6B_m100253081	ACTL6B	582.07/690.84	473.17/524.12	636.46	498.64	-0.35143	5916	15489	1.0749	0.13407	0.86593	0.26815	0.47412	False
ACVR2B_m38518849	ACVR2B	646.74/737.02	715.43/378.78	691.88	547.11	-0.33815	4074.8	16910	1.0741	0.13278	0.86722	0.26557	0.47207	False
AFAP1L2_m116092987	AFAP1L2	878.98/465.3	635.94/975.57	672.14	805.75	0.26122	85567	16403	1.0726	0.85158	0.14842	0.29684	0.50439	True
ADAMTS5_p28338524	ADAMTS5	902.5/1040.7	1009.4/594.5	971.6	801.96	-0.27652	9550.2	24161	1.0678	0.13755	0.86245	0.2751	0.4812	False
ACAD11_p132378489	ACAD11	749.63/1323.1	848.55/870.86	1036.4	859.7	-0.26933	1.6442e+05	25856	1.0671	0.13597	0.86403	0.27194	0.47796	False
ABL2_m179100597	ABL2	621.76/765.43	919.84/735.25	693.59	827.55	0.25441	10322	16954	1.0606	0.8482	0.1518	0.30359	0.51493	True
ACAD11_m132378487	ACAD11	546.79/717.48	826.47/690.62	632.14	758.54	0.26262	14568	15379	1.0509	0.84598	0.15402	0.30805	0.51896	True
ADAM12_m128019019	ADAM12	1106.8/1305.3	1081.3/955.54	1206.1	1018.4	-0.24372	19703	30324	1.0481	0.14064	0.85936	0.28129	0.48826	False
ADARB2_m1779337	ADARB2	665.85/701.5	986.71/746.7	683.68	866.7	0.34178	635.38	16699	1.0462	0.92166	0.078335	0.15667	0.32751	True
AHNAK2_p105423957	AHNAK2	676.14/552.32	313.55/654	614.23	483.78	-0.3438	7665.8	14921	1.0416	0.14277	0.85723	0.28554	0.49267	False
ADCK3_p227149079	ADCK3	2312.1/1088.7	1301.5/1652.5	1700.4	1477	-0.20307	7.4842e+05	43509	1.0415	0.1421	0.8579	0.28419	0.49204	False
ADCK1_p78285341	ADCK1	1168.5/907.51	879.46/977.86	1038	928.66	-0.16046	34070	25900	1.0398	0.24838	0.75162	0.49677	0.68451	False
ACVRL1_m52306910	ACVRL1	1275.8/1136.6	1464.9/1295.4	1206.2	1380.2	0.1942	9694.1	30328	1.0336	0.84106	0.15894	0.31788	0.53016	True
ADCK4_m41220465	ADCK4	812.84/845.35	946.33/999.6	829.09	972.97	0.2306	528.53	20451	1.0332	0.8428	0.1572	0.31439	0.52609	True
AFMID_p76183465	AFMID	158.75/598.49	317.97/236.88	378.62	277.43	-0.44726	96689	8973.6	1.0329	0.14268	0.85732	0.28535	0.49267	False
AGAP2_m58128438	AGAP2	817.25/896.85	1170.9/832.52	857.05	1001.7	0.22479	3168.5	21176	1.029	0.83994	0.16006	0.32013	0.53213	True
ABI1_p27149733	ABI1	123.47/470.63	249.2/199.12	297.05	224.16	-0.40459	60259	6953.9	1.0276	0.1909	0.8091	0.38179	0.59199	False
ADAM12_m128018982	ADAM12	643.8/353.41	417.02/350.17	498.61	383.6	-0.37745	42163	11984	1.0213	0.14672	0.85328	0.29344	0.50196	False
AGBL5_m27276001	AGBL5	624.7/554.1	370.96/558.45	589.4	464.71	-0.34226	2492.1	14288	1.0178	0.14844	0.85156	0.29688	0.50439	False
AFF4_p132272853	AFF4	756.98/676.64	883.25/914.35	716.81	898.8	0.326	3227.9	17551	1.0141	0.91523	0.084768	0.16954	0.34849	True
ACVR2B_p38495827	ACVR2B	1159.7/1097.5	1008.2/1576.9	1128.6	1292.5	0.19548	1934	28281	1.0139	0.83514	0.16486	0.32971	0.53909	True
ADD1_p2877743	ADD1	573.25/1397.7	728.68/910.34	985.46	819.51	-0.26574	3.3983e+05	24523	1.0117	0.14464	0.85536	0.28927	0.49677	False
ACTN4_p39138433	ACTN4	867.22/840.02	1026.5/966.41	853.62	996.44	0.22294	369.94	21087	1.0106	0.83731	0.16269	0.32538	0.53464	True
ACP1_p272032	ACP1	1616.9/1427.9	1369/1272.5	1522.4	1320.8	-0.20477	17860	38735	1.0058	0.15286	0.84714	0.30573	0.51592	False
AFF1_p87967926	AFF1	792.26/1030	1313.5/799.34	911.16	1056.4	0.2132	28272	22584	1.0055	0.83315	0.16685	0.33371	0.54352	True
AAAS_p53714374	AAAS	430.67/463.52	540.04/553.87	447.1	546.96	0.29025	539.56	10687	1.0008	0.83297	0.16703	0.33406	0.54352	True
AFAP1L2_p116100376	AFAP1L2	220.48/513.25	374.12/537.85	366.86	455.98	0.31297	42857	8681.1	0.98582	0.83058	0.16942	0.33883	0.5504	True
ACAT2_p160183141	ACAT2	1243.5/843.58	613.86/1148.4	1043.5	881.11	-0.24384	79974	26045	0.98335	0.15709	0.84291	0.31418	0.52609	False
AFF2_m147967470	AFF2	892.21/1278.7	893.97/1599.8	1085.4	1246.9	0.19988	74680	27145	0.98237	0.83644	0.16356	0.32713	0.53662	True
AFAP1L2_p116164194	AFAP1L2	590.89/365.85	606.29/552.15	478.37	579.22	0.27547	25322	11474	0.97086	0.82679	0.17321	0.34643	0.56182	True
ADRBK1_p67034172	ADRBK1	1321.4/1795.5	1478.8/1237.1	1558.4	1357.9	-0.19856	1.1237e+05	39700	0.96852	0.15712	0.84288	0.31424	0.52609	False
ADRB2_p148206462	ADRB2	1352.3/939.48	1104.7/1499.7	1145.9	1302.2	0.18433	85204	28736	0.96775	0.82176	0.17824	0.35648	0.57146	True
ACTR1A_p104262374	ACTR1A	1337.6/722.81	750.13/991.02	1030.2	870.57	-0.24263	1.8897e+05	25695	0.96649	0.15967	0.84033	0.31934	0.53171	False
ACAT2_m160183168	ACAT2	658.5/261.06	358.35/354.18	459.78	356.26	-0.3671	78978	11006	0.96366	0.16187	0.83813	0.32374	0.53453	False
ADK_p76074446	ADK	1505.1/451.09	653.6/991.02	978.12	822.31	-0.25005	5.5552e+05	24331	0.95462	0.15893	0.84107	0.31786	0.53016	False
ADCK2_p140373137	ADCK2	194.02/53.278	121.76/25.176	123.65	73.469	-0.74318	9904.5	2768.5	0.95144	0.16225	0.83775	0.3245	0.53453	False
ADAM10_m59041696	ADAM10	499.76/458.19	409.45/338.73	478.98	374.09	-0.35573	863.69	11489	0.95101	0.1639	0.8361	0.3278	0.53684	False
ABCB8_m150730720	ABCB8	146.99/266.39	292.73/247.75	206.69	270.24	0.38516	7128.8	4750.1	0.95028	0.82153	0.17847	0.35695	0.57146	True
ACVRL1_p52306883	ACVRL1	1552.2/1129.5	1162.1/1157	1340.8	1159.5	-0.20944	89330	33896	0.95003	0.16235	0.83765	0.3247	0.53453	False
ACO2_p41865164	ACO2	646.74/310.79	666.22/487.5	478.77	576.86	0.26838	56432	11484	0.94773	0.82	0.18	0.36	0.57177	True
AGAP3_p150783866	AGAP3	352.77/234.43	310.4/429.14	293.6	369.77	0.33177	7002.6	6869	0.9472	0.82093	0.17907	0.35814	0.57177	True
ACTN4_m39138399	ACTN4	793.73/710.38	763.38/989.87	752.05	876.63	0.22085	3473.7	18459	0.94399	0.8204	0.1796	0.3592	0.57177	True
AATF_m35307525	AATF	405.68/259.29	324.28/166.5	332.49	245.39	-0.43668	10716	7828.3	0.94374	0.16239	0.83761	0.32479	0.53453	False
AGPAT5_p6566182	AGPAT5	483.59/413.8	498.4/591.06	448.69	544.73	0.27926	2435.4	10727	0.9417	0.82312	0.17688	0.35377	0.57002	True
ADCK2_p140373194	ADCK2	1255.3/1015.8	1528/1049.4	1135.6	1288.7	0.18236	28663	28464	0.94153	0.81798	0.18202	0.36403	0.57542	True
AHNAK_p62303551	AHNAK	51.445/40.847	117.35/31.47	46.146	74.408	0.67757	56.166	982.81	0.93933	0.8024	0.1976	0.39519	0.59718	True
AFAP1L2_m116100394	AFAP1L2	665.85/989.2	859.9/518.4	827.53	689.15	-0.26364	52278	20410	0.93927	0.16638	0.83362	0.33275	0.54317	False
ADRM1_p60878730	ADRM1	621.76/635.79	392.41/621.39	628.77	506.9	-0.31028	98.473	15293	0.93537	0.16219	0.83781	0.32437	0.53453	False
AFF4_p132272762	AFF4	561.49/474.18	718.58/605.94	517.83	662.26	0.3543	3811.8	12470	0.93373	0.90205	0.097949	0.1959	0.38676	True
ACVR1C_m158401016	ACVR1C	448.31/458.19	456.13/637.41	453.25	546.77	0.27008	48.845	10841	0.92544	0.81545	0.18455	0.3691	0.5807	True
ADCK4_m41220249	ADCK4	1481.6/1994.4	2044.1/1811	1738	1927.5	0.14923	1.3146e+05	44522	0.92524	0.81544	0.18456	0.36911	0.5807	True
ACSL6_p131329878	ACSL6	908.38/1435	998.7/1151.8	1171.7	1075.2	-0.12379	1.3865e+05	29416	0.92179	0.28699	0.71301	0.57398	0.74179	False
ADARB1_p46595705	ADARB1	1987.3/1898.5	1793.6/2477.5	1942.9	2135.6	0.13637	3940.7	50054	0.92005	0.80547	0.19453	0.38905	0.59428	True
ADRB1_m115803938	ADRB1	864.28/1175.7	965.26/1358.4	1020	1161.8	0.18766	48483	25427	0.91876	0.81312	0.18688	0.37377	0.58434	True
ADD1_m2877771	ADD1	530.62/809.83	815.74/747.27	670.23	781.5	0.2213	38979	16354	0.91813	0.80789	0.19211	0.38422	0.59199	True
ABCC1_m16101788	ABCC1	665.85/525.68	475.69/490.36	595.77	483.03	-0.30208	9824	14450	0.91381	0.17415	0.82585	0.34831	0.56395	False
ABHD14B_m52004113	ABHD14B	579.13/651.77	926.78/517.82	615.45	722.3	0.23061	2638.5	14952	0.90825	0.80889	0.19111	0.38222	0.59199	True
ACAT2_p160183940	ACAT2	22.048/0	25.866/22.315	11.024	24.091	1.0612	243.06	218.39	0.90734	0.75615	0.24385	0.4877	0.67643	True
ADNP_m49520451	ADNP	1649.2/783.19	773.47/1332	1216.2	1052.8	-0.20802	3.7498e+05	30592	0.90601	0.17504	0.82496	0.35007	0.56498	False
ADH7_m100350735	ADH7	812.84/664.2	774.73/453.74	738.52	614.24	-0.26545	11046	18110	0.90382	0.17786	0.82214	0.35572	0.57146	False
ADARB2_m1779246	ADARB2	1863.8/1585.9	1761.4/1464.2	1724.9	1612.8	-0.096827	38607	44168	0.90325	0.29699	0.70301	0.59399	0.75027	False
ACTL6B_p100253094	ACTL6B	945.13/1408.3	1386.1/645.99	1176.7	1016	-0.21164	1.0728e+05	29549	0.90241	0.17494	0.82506	0.34987	0.56498	False
ADD3_m111860450	ADD3	1597.7/1502.5	1651/1794.9	1550.1	1723	0.15246	4540.9	39477	0.89945	0.80789	0.19211	0.38423	0.59199	True
ACP1_m264983	ACP1	2104.9/1738.7	1569.7/1866.5	1921.8	1718.1	-0.16156	67052	49482	0.8973	0.17991	0.82009	0.35981	0.57177	False
AAK1_m69870049	AAK1	535.03/825.82	437.21/1147.8	680.42	792.5	0.21968	42277	16616	0.89669	0.80771	0.19229	0.38459	0.59199	True
AGBL5_p27275820	AGBL5	423.32/412.02	224.6/426.85	417.67	325.72	-0.35775	63.879	9948.8	0.89651	0.17829	0.82171	0.35658	0.57146	False
ABL2_p179100556	ABL2	605.59/502.59	842.87/465.18	554.09	654.03	0.23883	5303.9	13390	0.89546	0.80611	0.19389	0.38778	0.59428	True
ADRB1_m115803930	ADRB1	440.96/220.22	451.72/361.62	330.59	406.67	0.298	24364	7781.3	0.89177	0.80576	0.19424	0.38847	0.59428	True
ADAM12_p128076650	ADAM12	779.03/648.22	424.59/759.86	713.63	592.22	-0.26861	8555.7	17469	0.88923	0.17917	0.82083	0.35833	0.57177	False
ABLIM2_m8108279	ABLIM2	673.2/600.27	476.32/574.47	636.74	525.4	-0.27681	2659.4	15496	0.88652	0.18555	0.81445	0.3711	0.58199	False
ABHD14B_p52004019	ABHD14B	41.156/284.15	169.08/259.77	162.65	214.42	0.39653	29523	3692.9	0.88635	0.80214	0.19786	0.39573	0.59718	True
ACAT2_p160183133	ACAT2	520.33/671.31	659.91/739.26	595.82	699.58	0.23126	11397	14451	0.88629	0.80597	0.19403	0.38805	0.59428	True
ACTN4_p39138381	ACTN4	657.03/635.79	678.21/829.66	646.41	753.93	0.22167	225.64	15744	0.88404	0.80426	0.19574	0.39148	0.59617	True
A1CF_p52603829	A1CF	111.71/252.18	209.46/269.5	181.95	239.48	0.39447	9866.5	4154.5	0.88294	0.8135	0.1865	0.37299	0.58404	True
AGFG1_p228337142	AGFG1	0/42.623	0/78.389	21.311	39.194	0.84922	908.35	436.48	0.87675	0.76836	0.23164	0.46329	0.65371	True
AAAS_p53714441	AAAS	401.27/580.73	689.56/474.34	491	581.95	0.2447	16103	11792	0.87232	0.79884	0.20116	0.40232	0.60272	True
ADAR_p154574126	ADAR	342.48/403.14	234.69/339.88	372.81	287.28	-0.37482	1839.8	8829	0.8716	0.18132	0.81868	0.36265	0.57505	False
ACO2_p41895844	ACO2	264.58/525.68	376.01/576.76	395.13	476.38	0.26918	34088	9385.3	0.87112	0.79919	0.20081	0.40162	0.60272	True
AGBL5_m27275950	AGBL5	354.24/280.6	204.41/275.79	317.42	240.1	-0.4013	2711.4	7455.9	0.87041	0.18518	0.81482	0.37036	0.58174	False
AGL_m100327112	AGL	1142.1/957.24	1162.1/1210.2	1049.7	1186.1	0.17618	17086	26205	0.86974	0.80039	0.19961	0.39922	0.60154	True
AATF_m35307516	AATF	518.86/632.24	627.74/308.98	575.55	468.36	-0.29676	6426.7	13935	0.86714	0.18192	0.81808	0.36385	0.57542	False
AES_p3061186	AES	238.12/266.39	169.71/461.18	252.26	315.44	0.32135	399.68	5856.4	0.86024	0.79541	0.20459	0.40918	0.60729	True
ACP1_p272042	ACP1	862.81/1184.6	890.82/876.01	1023.7	883.41	-0.21239	51759	25524	0.85959	0.18997	0.81003	0.37994	0.59122	False
ACVR1_p158637019	ACVR1	668.79/1074.4	722.37/761.57	871.62	741.97	-0.23205	82279	21555	0.8558	0.1886	0.8114	0.3772	0.58787	False
ADRA1A_p26722419	ADRA1A	567.37/507.92	500.3/370.2	537.65	435.25	-0.30419	1767.1	12972	0.85349	0.18431	0.81569	0.36863	0.5807	False
ADAMTS5_m28338537	ADAMTS5	981.87/1282.2	680.73/1288.6	1132.1	984.64	-0.20108	45108	28371	0.85154	0.19074	0.80926	0.38148	0.59199	False
ACTR1A_p104248833	ACTR1A	804.02/745.9	651.08/1125.5	774.96	888.28	0.19666	1689.1	19050	0.85035	0.79419	0.20581	0.41163	0.60741	True
AGL_p100327114	AGL	47.036/147.4	239.74/30.898	97.22	135.32	0.47289	5036.8	2150.3	0.84831	0.79057	0.20943	0.41886	0.61355	True
ADAR_p154574121	ADAR	0/8.8797	0/0	4.4399	0	-2.4436	39.425	84.012	0.84745	0.79066	0.20934	0.41868	0.61355	False
ACBD6_p180471263	ACBD6	355.71/285.93	278.22/212.28	320.82	245.25	-0.38612	2434.7	7539.8	0.83878	0.19199	0.80801	0.38398	0.59199	False
